Brand,Model,Price_EUR,Gender,Range_km_claimed,Top_Speed_kmh,Where_to_buy,Source,Version,Model_Year,Range_km_verified,Battery_V,Battery_Ah,Battery_Wh,Motor_Power_W_EU,Torque_Nm,Wheel_Size,Tire_Size,Weight_kg,Payload_kg,Frame,Brakes,Notes,Description_NL
Phatfour,FLX+ (belt),—,Unisex,65–98,25,https://www.phatfour.com/flx-plus,phatfour.com,,,,,,,,,,,,,,,,"# Phatfour FLX+ (belt) — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~65–98 km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~65–98 km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius (claim):** tot ~65–98 km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Phatfour
- **Model + versie:** Phatfour FLX+ (belt)
- **Prijs:** €—
- **Actieradius:** ~65–98 km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://www.phatfour.com/flx-plus
- **Bron(nen):** phatfour.com"
Urban Drivestyle,UNI MK Classic,2990,Unisex,Up to 80–100,25,https://urbandrivestyle.com/products/unimoke-mk,thepack.news / madeone.com,,,80.0,48.0,14.25,684,250.0,,,,,,,,EU 250W; moped-style frame,"# Urban Drivestyle UNI MK Classic — Fat-tire e-bike (684 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 684 Wh (48.0 V, 14.25 Ah). Realistische actieradius (opgave): tot ~80 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 684 Wh (48.0 V / 14.25 Ah).
- **Actieradius:** tot ~80 km (conditie-afhankelijk).
- **Bijzonderheden:** EU 250W; moped-style frame.

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 684 Wh (48.0 V / 14.25 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €2.990

## Actieradius
**Actieradius:** tot ~80 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Urban Drivestyle
- **Model + versie:** Urban Drivestyle UNI MK Classic
- **Prijs:** €2.990
- **Actieradius:** ~80 km (opgave)
- **Accucapaciteit:** 684 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://urbandrivestyle.com/products/unimoke-mk
- **Bron(nen):** thepack.news / madeone.com"
Fiido,M1 Pro,1049,Unisex,Up to 100,25,https://eu.fiido.com/products/fiido-m1-pro-fat-tire-electric-bike,eu.fiido.com,,,88.0,48.0,11.6,556.8,250.0,,,,,,,,Full-suspension vouwfiets,"# Fiido M1 Pro — Fat-tire e-bike (556.8 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 556.8 Wh (48.0 V, 11.6 Ah). Realistische actieradius (opgave): tot ~88 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 556.8 Wh (48.0 V / 11.6 Ah).
- **Actieradius:** tot ~88 km (conditie-afhankelijk).
- **Bijzonderheden:** Full-suspension vouwfiets.

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 556.8 Wh (48.0 V / 11.6 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.049

## Actieradius
**Actieradius:** tot ~88 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Fiido
- **Model + versie:** Fiido M1 Pro
- **Prijs:** €1.049
- **Actieradius:** ~88 km (opgave)
- **Accucapaciteit:** 556.8 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://eu.fiido.com/products/fiido-m1-pro-fat-tire-electric-bike
- **Bron(nen):** eu.fiido.com"
ENGWE,EP-2 Pro,1099,Unisex,Up to 120,25,https://engwe-bikes-eu.com/products/ep-2-pro-750w-folding-electric-mountain-bike,engwe-bikes-eu.com,,,120.0,48.0,13.0,624,250.0,,,,,,,,EU 25 km/u,"# ENGWE EP-2 Pro — Fat-tire e-bike (624 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 624 Wh (48.0 V, 13.0 Ah). Realistische actieradius (opgave): tot ~120 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 624 Wh (48.0 V / 13.0 Ah).
- **Actieradius:** tot ~120 km (conditie-afhankelijk).
- **Bijzonderheden:** EU 25 km/u.

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 624 Wh (48.0 V / 13.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.099

## Actieradius
**Actieradius:** tot ~120 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** ENGWE
- **Model + versie:** ENGWE EP-2 Pro
- **Prijs:** €1.099
- **Actieradius:** ~120 km (opgave)
- **Accucapaciteit:** 624 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://engwe-bikes-eu.com/products/ep-2-pro-750w-folding-electric-mountain-bike
- **Bron(nen):** engwe-bikes-eu.com"
ENGWE,Engine Pro 2.0,—,Unisex,—,25,https://engwe-bikes.com,engwe,,,110.0,48.0,16.0,768,250.0,75.0,,,,,,,Vol geveerd,"# ENGWE Engine Pro 2.0 — Fat-tire e-bike (768 Wh, 75 Nm, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU) / 75 Nm) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 768 Wh (48.0 V, 16.0 Ah). Realistische actieradius (opgave): tot ~110 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU) / 75 Nm) met EU-begrenzing.
- **Energiepakket:** 768 Wh (48.0 V / 16.0 Ah).
- **Actieradius:** tot ~110 km (conditie-afhankelijk).
- **Bijzonderheden:** Vol geveerd.

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU) / 75 Nm)
- Accu: 768 Wh (48.0 V / 16.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius:** tot ~110 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** ENGWE
- **Model + versie:** ENGWE Engine Pro 2.0
- **Prijs:** €—
- **Actieradius:** ~110 km (opgave)
- **Accucapaciteit:** 768 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://engwe-bikes.com
- **Bron(nen):** engwe"
ENGWE,X26,1600–2499,Unisex,Up to 150,25,https://engwe-bikes-eu.com/products/x26,engwe-bikes-eu.com,,,150.0,48.0,29.2,1401.6,250.0,,,,,,,,Dual battery (10Ah+19.2Ah),"# ENGWE X26 — Fat-tire e-bike (1401.6 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 1401.6 Wh (48.0 V, 29.2 Ah). Realistische actieradius (opgave): tot ~150 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 1401.6 Wh (48.0 V / 29.2 Ah).
- **Actieradius:** tot ~150 km (conditie-afhankelijk).
- **Bijzonderheden:** Dual battery (10Ah+19.2Ah).

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 1401.6 Wh (48.0 V / 29.2 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1600–2499

## Actieradius
**Actieradius:** tot ~150 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** ENGWE
- **Model + versie:** ENGWE X26
- **Prijs:** €1600–2499
- **Actieradius:** ~150 km (opgave)
- **Accucapaciteit:** 1401.6 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://engwe-bikes-eu.com/products/x26
- **Bron(nen):** engwe-bikes-eu.com"
ENGWE,M20 (dual battery),—,Unisex,—,25,https://engwe-bikes.com,engwe,,,,,,,,,,,,,,,,"# ENGWE M20 (dual battery) — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** ENGWE
- **Model + versie:** ENGWE M20 (dual battery)
- **Prijs:** €—
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://engwe-bikes.com
- **Bron(nen):** engwe"
ENGWE,L20,—,Unisex,—,25,https://engwe-bikes.com,engwe,,,140.0,48.0,13.0,624,250.0,50.0,,,,,,,Step-through,"# ENGWE L20 — Fat-tire e-bike (624 Wh, 50 Nm, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU) / 50 Nm) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 624 Wh (48.0 V, 13.0 Ah). Realistische actieradius (opgave): tot ~140 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU) / 50 Nm) met EU-begrenzing.
- **Energiepakket:** 624 Wh (48.0 V / 13.0 Ah).
- **Actieradius:** tot ~140 km (conditie-afhankelijk).
- **Bijzonderheden:** Step-through.

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU) / 50 Nm)
- Accu: 624 Wh (48.0 V / 13.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius:** tot ~140 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** ENGWE
- **Model + versie:** ENGWE L20
- **Prijs:** €—
- **Actieradius:** ~140 km (opgave)
- **Accucapaciteit:** 624 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://engwe-bikes.com
- **Bron(nen):** engwe"
Himiway,Big Dog,—,Unisex,96–128 (claimed miles 60–80),25,https://uk.himiwaybike.com/products/electric-cargo-bike,himiwaybike.com,,,,48.0,20.0,960,250.0,,,,,,,,Cargo fatbike,"# Himiway Big Dog — Fat-tire e-bike (960 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 960 Wh (48.0 V, 20.0 Ah). Fabrikant/retailer claimt tot ~96–128 (claimed miles 60–80) km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 960 Wh (48.0 V / 20.0 Ah).
- **Actieradius (claim):** tot ~96–128 (claimed miles 60–80) km (ideale omstandigheden).
- **Bijzonderheden:** Cargo fatbike.

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 960 Wh (48.0 V / 20.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius (claim):** tot ~96–128 (claimed miles 60–80) km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Himiway
- **Model + versie:** Himiway Big Dog
- **Prijs:** €—
- **Actieradius:** ~96–128 (claimed miles 60–80) km (claim)
- **Accucapaciteit:** 960 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://uk.himiwaybike.com/products/electric-cargo-bike
- **Bron(nen):** himiwaybike.com"
Himiway,Zebra (D5),—,Unisex,Up to ~130 (claimed),25,https://himiwaybike.com/,himiwaybike.com,,,128.0,48.0,20.0,960,250.0,,,,,,,,All-terrain,"# Himiway Zebra (D5) — Fat-tire e-bike (960 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 960 Wh (48.0 V, 20.0 Ah). Realistische actieradius (opgave): tot ~128 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 960 Wh (48.0 V / 20.0 Ah).
- **Actieradius:** tot ~128 km (conditie-afhankelijk).
- **Bijzonderheden:** All-terrain.

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 960 Wh (48.0 V / 20.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius:** tot ~128 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Himiway
- **Model + versie:** Himiway Zebra (D5)
- **Prijs:** €—
- **Actieradius:** ~128 km (opgave)
- **Accucapaciteit:** 960 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://himiwaybike.com/
- **Bron(nen):** himiwaybike.com"
Himiway,Cruiser (D3),—,Unisex,—,25,https://himiwaybike.com/,himiwaybike.com,,,,,,,,,,,,,,,,"# Himiway Cruiser (D3) — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Himiway
- **Model + versie:** Himiway Cruiser (D3)
- **Prijs:** €—
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://himiwaybike.com/
- **Bron(nen):** himiwaybike.com"
Himiway,Cruiser ST (D3 ST),—,Unisex,—,25,https://himiwaybike.com/,himiwaybike.com,,,,,,,,,,,,,,,,"# Himiway Cruiser ST (D3 ST) — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Himiway
- **Model + versie:** Himiway Cruiser ST (D3 ST)
- **Prijs:** €—
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://himiwaybike.com/
- **Bron(nen):** himiwaybike.com"
Himiway,Cobra (D7),—,Unisex,—,25,https://himiwaybike.com/,himiwaybike.com,,,,,,,,,,,,,,,,"# Himiway Cobra (D7) — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Himiway
- **Model + versie:** Himiway Cobra (D7)
- **Prijs:** €—
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://himiwaybike.com/
- **Bron(nen):** himiwaybike.com"
Cyrusher,Kommoda 3.0,1699,Unisex,—,25,https://cyrusher.eu/collections/electric-bikes,cyrusher.eu,,,110.0,48.0,20.0,960,250.0,85.0,,,,,,,Step-through; torque sensor,"# Cyrusher Kommoda 3.0 — Fat-tire e-bike (960 Wh, 85 Nm, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU) / 85 Nm) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 960 Wh (48.0 V, 20.0 Ah). Realistische actieradius (opgave): tot ~110 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU) / 85 Nm) met EU-begrenzing.
- **Energiepakket:** 960 Wh (48.0 V / 20.0 Ah).
- **Actieradius:** tot ~110 km (conditie-afhankelijk).
- **Bijzonderheden:** Step-through; torque sensor.

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU) / 85 Nm)
- Accu: 960 Wh (48.0 V / 20.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.699

## Actieradius
**Actieradius:** tot ~110 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Cyrusher
- **Model + versie:** Cyrusher Kommoda 3.0
- **Prijs:** €1.699
- **Actieradius:** ~110 km (opgave)
- **Accucapaciteit:** 960 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://cyrusher.eu/collections/electric-bikes
- **Bron(nen):** cyrusher.eu"
