Brand,Model,Price_EUR,Gender,Range_km_claimed,Top_Speed_kmh,Where_to_buy,Source,Version,Model_Year,Range_km_verified,Battery_V,Battery_Ah,Battery_Wh,Motor_Power_W_EU,Torque_Nm,Wheel_Size,Tire_Size,Weight_kg,Payload_kg,Frame,Brakes,Notes,Description_NL
Cyrusher,Kommoda Pro,1999,Unisex,—,25,https://cyrusher.eu/collections/electric-bikes,cyrusher.eu,,,,52.0,20.0,1040,250.0,,,,,,,,52V systeem (EU gelimiteerd),"# Cyrusher Kommoda Pro — Fat-tire e-bike (1040 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 1040 Wh (52.0 V, 20.0 Ah). Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 1040 Wh (52.0 V / 20.0 Ah).
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).
- **Bijzonderheden:** 52V systeem (EU gelimiteerd).

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 1040 Wh (52.0 V / 20.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.999

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Cyrusher
- **Model + versie:** Cyrusher Kommoda Pro
- **Prijs:** €1.999
- **Actieradius:** ~— km (claim)
- **Accucapaciteit:** 1040 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://cyrusher.eu/collections/electric-bikes
- **Bron(nen):** cyrusher.eu"
Cyrusher,XF900,1699,Unisex,—,25,https://cyrusher.eu/products/xf900,cyrusher.eu,,,100.0,48.0,17.0,816,250.0,,,,,,,,Vol geveerd; 26x4,"# Cyrusher XF900 — Fat-tire e-bike (816 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 816 Wh (48.0 V, 17.0 Ah). Realistische actieradius (opgave): tot ~100 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 816 Wh (48.0 V / 17.0 Ah).
- **Actieradius:** tot ~100 km (conditie-afhankelijk).
- **Bijzonderheden:** Vol geveerd; 26x4.

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 816 Wh (48.0 V / 17.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.699

## Actieradius
**Actieradius:** tot ~100 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Cyrusher
- **Model + versie:** Cyrusher XF900
- **Prijs:** €1.699
- **Actieradius:** ~100 km (opgave)
- **Accucapaciteit:** 816 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://cyrusher.eu/products/xf900
- **Bron(nen):** cyrusher.eu"
Cyrusher,Ovia EEC,1799–1999,Unisex,Up to 80,45,https://cyrusher.eu/collections/electric-bikes,alphascootz.eu / pogo cycles,,,,52.0,17.0,884,750.0,,,,,,,,L1e-B e-moped (kentekenplichtig),"# Cyrusher Ovia EEC — Fat-tire e-bike (884 Wh, 45 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (750 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 884 Wh (52.0 V, 17.0 Ah). Fabrikant/retailer claimt tot ~Up to 80 km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 45 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (750 W (EU)) met EU-begrenzing.
- **Energiepakket:** 884 Wh (52.0 V / 17.0 Ah).
- **Actieradius (claim):** tot ~Up to 80 km (ideale omstandigheden).
- **Bijzonderheden:** L1e-B e-moped (kentekenplichtig).

## Specificaties
**E-systeem**
- Motor: naafmotor (750 W (EU))
- Accu: 884 Wh (52.0 V / 17.0 Ah)
- Ondersteuning: tot 45 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1799–1999

## Actieradius
**Actieradius (claim):** tot ~Up to 80 km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Cyrusher
- **Model + versie:** Cyrusher Ovia EEC
- **Prijs:** €1799–1999
- **Actieradius:** ~Up to 80 km (claim)
- **Accucapaciteit:** 884 Wh
- **Topsnelheid:** 45 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://cyrusher.eu/collections/electric-bikes
- **Bron(nen):** alphascootz.eu / pogo cycles"
Cyrusher,Ranger 2.0,2799,Unisex,—,25,https://cyrusher.eu/collections/electric-bikes,cyrusher.eu,,,90.0,52.0,20.0,1040,250.0,,,,,,,,Torque sensor (EU beperkt),"# Cyrusher Ranger 2.0 — Fat-tire e-bike (1040 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 1040 Wh (52.0 V, 20.0 Ah). Realistische actieradius (opgave): tot ~90 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 1040 Wh (52.0 V / 20.0 Ah).
- **Actieradius:** tot ~90 km (conditie-afhankelijk).
- **Bijzonderheden:** Torque sensor (EU beperkt).

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 1040 Wh (52.0 V / 20.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €2.799

## Actieradius
**Actieradius:** tot ~90 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Cyrusher
- **Model + versie:** Cyrusher Ranger 2.0
- **Prijs:** €2.799
- **Actieradius:** ~90 km (opgave)
- **Accucapaciteit:** 1040 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://cyrusher.eu/collections/electric-bikes
- **Bron(nen):** cyrusher.eu"
Cyrusher,Trax 2.0,2799,Unisex,—,25,https://cyrusher.eu/collections/electric-bikes,cyrusher.eu,,,,52.0,20.0,1040,250.0,,,,,,,,Vol geveerd (EU 25 km/u),"# Cyrusher Trax 2.0 — Fat-tire e-bike (1040 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 1040 Wh (52.0 V, 20.0 Ah). Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 1040 Wh (52.0 V / 20.0 Ah).
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).
- **Bijzonderheden:** Vol geveerd (EU 25 km/u).

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 1040 Wh (52.0 V / 20.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €2.799

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Cyrusher
- **Model + versie:** Cyrusher Trax 2.0
- **Prijs:** €2.799
- **Actieradius:** ~— km (claim)
- **Accucapaciteit:** 1040 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://cyrusher.eu/collections/electric-bikes
- **Bron(nen):** cyrusher.eu"
OUXI,V8 3.0 2024 (15Ah),1349,Unisex,30–60,25,https://dailyridenl.nl/product/ouxi-v8-3-0-2024-15ah/,dailyridenl.nl,,,,,,,,,,,,,,,,"# OUXI V8 3.0 2024 (15Ah) — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~30–60 km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~30–60 km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.349

## Actieradius
**Actieradius (claim):** tot ~30–60 km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** OUXI
- **Model + versie:** OUXI V8 3.0 2024 (15Ah)
- **Prijs:** €1.349
- **Actieradius:** ~30–60 km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://dailyridenl.nl/product/ouxi-v8-3-0-2024-15ah/
- **Bron(nen):** dailyridenl.nl"
OUXI,V8 48V (variant),1549,Unisex,—,25,https://dailyridenl.nl,dailyridenl.nl,,,,,,,,,,,,,,,,"# OUXI V8 48V (variant) — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.549

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** OUXI
- **Model + versie:** OUXI V8 48V (variant)
- **Prijs:** €1.549
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://dailyridenl.nl
- **Bron(nen):** dailyridenl.nl"
OUXI,V20 3.0 15Ah,1699,Unisex,—,25,https://dailyridenl.nl,dailyridenl.nl,,,,,,,,,,,,,,,,"# OUXI V20 3.0 15Ah — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.699

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** OUXI
- **Model + versie:** OUXI V20 3.0 15Ah
- **Prijs:** €1.699
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://dailyridenl.nl
- **Bron(nen):** dailyridenl.nl"
OUXI,V20 2.0 12Ah,1299,Unisex,—,25,https://dailyridenl.nl,dailyridenl.nl,,,,,,,,,,,,,,,,"# OUXI V20 2.0 12Ah — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.299

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** OUXI
- **Model + versie:** OUXI V20 2.0 12Ah
- **Prijs:** €1.299
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://dailyridenl.nl
- **Bron(nen):** dailyridenl.nl"
OUXI,H9 Pro 15Ah,1349,Unisex,—,25,https://dailyridenl.nl,dailyridenl.nl,,,,,,,,,,,,,,,,"# OUXI H9 Pro 15Ah — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.349

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** OUXI
- **Model + versie:** OUXI H9 Pro 15Ah
- **Prijs:** €1.349
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://dailyridenl.nl
- **Bron(nen):** dailyridenl.nl"
OUXI,EB2 Pro,1249,Unisex,—,25,https://dailyridenl.nl,dailyridenl.nl,,,,,,,,,,,,,,,,"# OUXI EB2 Pro — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.249

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** OUXI
- **Model + versie:** OUXI EB2 Pro
- **Prijs:** €1.249
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://dailyridenl.nl
- **Bron(nen):** dailyridenl.nl"
OUXI,EB4 Pro,1299,Unisex,—,25,https://dailyridenl.nl,dailyridenl.nl,,,,,,,,,,,,,,,,"# OUXI EB4 Pro — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1.299

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** OUXI
- **Model + versie:** OUXI EB4 Pro
- **Prijs:** €1.299
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://dailyridenl.nl
- **Bron(nen):** dailyridenl.nl"
OUXI,EB8 Pro / Lite,1199–1299,Unisex,—,25,https://dailyridenl.nl,dailyridenl.nl,,,,,,,,,,,,,,,,"# OUXI EB8 Pro / Lite — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €1199–1299

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** OUXI
- **Model + versie:** OUXI EB8 Pro / Lite
- **Prijs:** €1199–1299
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://dailyridenl.nl
- **Bron(nen):** dailyridenl.nl"
OUXI,H6 Pro (example),—,Unisex,—,25,https://dailyridenl.nl,dailyridenl.nl,,,,,,,,,,,,,,,,"# OUXI H6 Pro (example) — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** OUXI
- **Model + versie:** OUXI H6 Pro (example)
- **Prijs:** €—
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://dailyridenl.nl
- **Bron(nen):** dailyridenl.nl"
Ruff Cycles,Lil'Buddy (EU 250W),—,Unisex,—,25,https://www.ruff-cycles.com/collections/lilbuddy,ruff-cycles.com,,,,,,,,,,,,,,,,"# Ruff Cycles Lil'Buddy (EU 250W) — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Ruff Cycles
- **Model + versie:** Ruff Cycles Lil'Buddy (EU 250W)
- **Prijs:** €—
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://www.ruff-cycles.com/collections/lilbuddy
- **Bron(nen):** ruff-cycles.com"
Mate,MATE X (EU 250W),—,Unisex,—,25,https://mate.bike/,mate.bike,,,,,,,,,,,,,,,,"# Mate MATE X (EU 250W) — Fat-tire e-bike (25 km/u)

**Kort overzicht**  
Fabrikant/retailer claimt tot ~— km; praktijk hangt af van terrein, temperatuur, bandenspanning en rijstijl. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Actieradius (claim):** tot ~— km (ideale omstandigheden).

## Specificaties
**E-systeem**
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius (claim):** tot ~— km (ideale omstandigheden; praktijk varieert).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Mate
- **Model + versie:** Mate MATE X (EU 250W)
- **Prijs:** €—
- **Actieradius:** ~— km (claim)
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://mate.bike/
- **Bron(nen):** mate.bike"
Rad Power Bikes,RadExpand 5 (EU),—,Unisex,—,25,https://radpowerbikes.eu/,radpowerbikes.eu,,,70.0,48.0,14.0,672,250.0,,,,,,,,20x4 vouwfiets; stap-thru,"# Rad Power Bikes RadExpand 5 (EU) — Fat-tire e-bike (672 Wh, 25 km/u)

**Kort overzicht**  
Voorzien van een naafmotor (250 W (EU)) voor vlotte stads- en recreatieritten. De geïntegreerde accu is 672 Wh (48.0 V, 14.0 Ah). Realistische actieradius (opgave): tot ~70 km onder gunstige omstandigheden. EU-topsnelheid: 25 km/u (pedelec).

## Highlights
- **Soepele aandrijving:** naafmotor (250 W (EU)) met EU-begrenzing.
- **Energiepakket:** 672 Wh (48.0 V / 14.0 Ah).
- **Actieradius:** tot ~70 km (conditie-afhankelijk).
- **Bijzonderheden:** 20x4 vouwfiets; stap-thru.

## Specificaties
**E-systeem**
- Motor: naafmotor (250 W (EU))
- Accu: 672 Wh (48.0 V / 14.0 Ah)
- Ondersteuning: tot 25 km/u (EU)

## Prijs & beschikbaarheid (EU)
- Richtprijs (EU): €—

## Actieradius
**Actieradius:** tot ~70 km (opgave; afhankelijk van stand/weer/terrein/belasting).

## Wettelijke noot (NL/EU)
Deze fiets is een **pedelec** voor NL/EU: ondersteuning tot **25 km/u**, **max. 250 W** continu, **geen gashendel > 6 km/u**.

## Filters (voor jullie e-bike categorie)
- **Merk:** Rad Power Bikes
- **Model + versie:** Rad Power Bikes RadExpand 5 (EU)
- **Prijs:** €—
- **Actieradius:** ~70 km (opgave)
- **Accucapaciteit:** 672 Wh
- **Topsnelheid:** 25 km/u (EU)
- **Heren/Dames:** Unisex

## Links
- **Waar te koop:** https://radpowerbikes.eu/
- **Bron(nen):** radpowerbikes.eu"
